icao24,origin_country,velocity,geo_altitude
a1e23a,United States,False,
780b69,China,False,
ab3c58,United States,False,
a44211,United States,True,
a44214,United States,False,
a5d814,United States,False,
aac0a3,United States,False,
3a2e22,France,False,
e06589,Argentina,False,
3965a7,France,False,
3965a4,France,False,
c049fd,Canada,False,
aaf877,United States,False,
3965a9,France,False,
3965a8,France,False,
a9672c,United States,False,
3462c9,Spain,False,
3965b0,France,False,
aa2bc4,United States,False,
3965b4,France,False,
68327b,Kazakhstan,False,
a76df1,United States,True,
aa2bc2,United States,True,
c023c5,Canada,False,
aa2bc1,United States,False,
a76df8,United States,False,
e48f38,Brazil,False,
846333,Japan,False,
485ecc,Kingdom of the Netherlands,False,
ab4bf7,United States,False,
c023b7,Canada,False,
a3576f,United States,False,
aa2ba4,United States,False,
acced9,United States,False,
addbb3,United States,False,
a03f48,United States,False,
a0d19e,United States,False,
4bb050,Turkey,False,
750156,Malaysia,True,
781f14,China,True,
8964ff,United Arab Emirates,False,
ac1257,United States,False,
abf246,United States,False,
a03f24,United States,False,
8964bf,United Arab Emirates,False,
3965ae,France,False,
4bb028,Turkey,False,
a60751,United States,False,
a03f1e,United States,False,
a129b0,United States,False,
8964e3,United Arab Emirates,False,
4077c6,United Kingdom,False,
7c7860,Australia,False,
a369e7,United States,False,
a369e2,United States,False,
e8043e,Chile,False,
a94156,United States,False,
3ddc75,Germany,False,
781dc6,China,False,
c02494,Canada,False,
e80464,Chile,False,
781dbe,China,False,
e80463,Chile,False,
a080b8,United States,False,
c06afc,Canada,False,
a103ba,United States,False,
780aa3,China,False,
896626,United Arab Emirates,False,
896625,United Arab Emirates,False,
c07f02,Canada,False,
4bb072,Turkey,False,
781de5,China,False,
4c8085,Cyprus,False,
781de9,China,False,
a3dc23,United States,False,
e80487,Chile,False,
780aad,China,False,
e80483,Chile,False,
8008c3,India,False,
780ac8,China,False,
781df6,China,False,
ab1842,United States,False,
a9a419,United States,True,
a1f0a6,United States,False,
896601,United Arab Emirates,False,
a330a0,United States,False,
e80411,Chile,False,
780abc,China,False,
ab050f,United States,False,
346386,Spain,False,
ac382e,United States,True,
e8040d,Chile,False,
a27f7f,United States,False,
e80421,Chile,False,
896620,United Arab Emirates,False,
780acc,China,False,
018086,Libyan Arab Jamahiriya,False,
780ae6,China,False,
ac250b,United States,False,
7c7889,Australia,True,
7c7888,Australia,False,
ad5837,United States,False,
7c7887,Australia,False,
a093f7,United States,False,
4ac8da,Sweden,False,
485f82,Kingdom of the Netherlands,False,
a2bc12,United States,True,
a14c70,United States,False,
a2cf48,United States,False,
a6e140,United States,True,
ac3857,United States,False,
485f85,Kingdom of the Netherlands,False,
a9a404,United States,False,
485f83,Kingdom of the Netherlands,False,
89659c,United Arab Emirates,False,
89659b,United Arab Emirates,False,
883294,Thailand,False,
a3dc75,United States,False,
496c27,Portugal,True,
a76f68,United States,False,
780c9c,China,False,
a210e9,United States,False,
a846c4,United States,False,
aa3f6b,United States,False,
461f9c,Finland,True,
461f9d,Finland,False,
a5d3c1,United States,True,
accf1c,United States,False,
ac36cc,United States,True,
ab5f87,United States,False,
a4a0b4,United States,False,
346456,Spain,False,
a63c5e,United States,False,
a700a4,United States,False,
8a09bb,Indonesia,False,
896598,United Arab Emirates,False,
48af0c,Poland,False,
48af0d,Poland,False,
740826,Jordan,False,
740825,Jordan,False,
506c46,Slovenia,False,
740827,Jordan,False,
ad9f57,United States,False,
a38c66,United States,True,
a38c64,United States,False,
ac36ef,United States,False,
a4a0d9,United States,False,
ac7f80,United States,False,
461f4b,Finland,True,
a3dc34,United States,False,
48af03,Poland,False,
0d1049,Mexico,False,
461f64,Finland,False,
89655f,United Arab Emirates,False,
a4c6ae,United States,False,
ad9f7f,United States,True,
a9a499,United States,False,
8a09a2,Indonesia,False,
89656d,United Arab Emirates,False,
a619f9,United States,False,
34640e,Spain,False,
896582,United Arab Emirates,False,
896587,United Arab Emirates,False,
39c940,France,False,
a7bf22,United States,False,
a7bf20,United States,False,
89653b,United Arab Emirates,False,
ac10d8,United States,False,
7c7802,Australia,True,
7c7801,Australia,False,
7c7800,Australia,False,
ad43e6,United States,False,
a76f48,United States,False,
a463fd,United States,False,
ac23ef,United States,False,
7c7806,Australia,False,
7c7805,Australia,False,
7c7803,Australia,False,
89653d,United Arab Emirates,False,
896559,United Arab Emirates,False,
aa818d,United States,False,
461f0d,Finland,False,
a02be0,United States,False,
a690fb,United States,False,
a0f869,United States,False,
a0822c,United States,False,
780c27,China,False,
c81ec7,New Zealand,False,
4b991a,Turkey,False,
adeddd,United States,False,
461f30,Finland,False,
396671,France,False,
a03edc,United States,False,
0d100a,Mexico,False,
461f06,Finland,True,
781f74,China,False,
781f73,China,False,
750211,Malaysia,False,
a15ee6,United States,True,
addadb,United States,True,
461f09,Finland,False,
8964a5,United Arab Emirates,False,
750223,Malaysia,False,
a4c849,United States,False,
af8457,United States,False,
76cc65,Singapore,False,
ab5f1b,United States,False,
a4a0cd,United States,False,
a2bbc6,United States,False,
a0e56d,United States,False,
a63c85,United States,True,
840d6e,Japan,False,
76cc74,Singapore,False,
76cc76,Singapore,False,
780c5d,China,False,
780c5b,China,False,
76cc6b,Singapore,False,
ac36a9,United States,False,
0ac378,Colombia,False,
76cc6e,Singapore,False,
ab4c15,United States,False,
750203,Malaysia,False,
750202,Malaysia,False,
a700ac,United States,False,
750205,Malaysia,False,
abaf1e,United States,False,
a9c9cf,United States,False,
780c6b,China,False,
76cc7a,Singapore,False,
a0d21f,United States,False,
7c76de,Australia,False,
080065,United Republic of Tanzania,False,
a23893,United States,False,
a1057a,United States,False,
a8deb4,United States,False,
3c48f0,Germany,False,
c81cf0,New Zealand,False,
aa8349,United States,True,
507cb2,Uzbekistan,False,
ac1327,United States,False,
507cb0,Uzbekistan,False,
acbcb8,United States,False,
accfbb,United States,False,
e48e55,Brazil,False,
507ca5,Uzbekistan,False,
a5d557,United States,False,
c81ced,New Zealand,False,
8a091b,Indonesia,False,
a0e58a,United States,False,
a21262,United States,False,
c011c4,Canada,False,
a2bbcc,United States,False,
ac0027,United States,False,
76cd01,Singapore,False,
750281,Malaysia,False,
750287,Malaysia,False,
76cd04,Singapore,False,
7277a9,Democratic People's Republic of Korea,False,
76cd08,Singapore,False,
ad8cec,United States,True,
e48e6e,Brazil,False,
7c78ac,Australia,True,
7c78aa,Australia,False,
ad201e,United States,False,
76cd0a,Singapore,False,
af1cb7,United States,False,
75027c,Malaysia,False,
a094c6,United States,False,
a96823,United States,True,
750288,Malaysia,False,
aa2ca9,United States,False,
8832cf,Thailand,False,
750260,Malaysia,False,
7c78a9,Australia,True,
44ccc8,Belgium,False,
44ccc7,Belgium,False,
44ccc5,Belgium,False,
abf375,United States,False,
44ccc3,Belgium,False,
8965f9,United Arab Emirates,False,
7c78b2,Australia,False,
a57229,United States,True,
7c78b0,Australia,True,
ab9078,United States,False,
4078dd,United Kingdom,False,
44ccd1,Belgium,False,
44ccd8,Belgium,False,
44ccca,Belgium,False,
a4b558,United States,False,
750266,Malaysia,False,
76cd42,Singapore,False,
7c5321,Australia,False,
a8359c,United States,False,
7c531d,Australia,False,
87aad4,Japan,True,
7c5310,Australia,False,
ac390f,United States,False,
7c530b,Australia,False,
461fa8,Finland,False,
e8033c,Chile,False,
7c794f,Australia,False,
7c5304,Australia,False,
c81e27,New Zealand,False,
a3ca01,United States,False,
7c5307,Australia,False,
ab060b,United States,False,
780bd3,China,False,
780bd1,China,False,
780bd2,China,False,
a104c3,United States,False,
a95590,United States,False,
43bfdf,United Kingdom,True,
780bda,China,False,
ac3945,United States,False,
a224f9,United States,False,
780bf1,China,False,
7c5351,Australia,False,
7c5356,Australia,False,
7c4024,Australia,False,
a224fa,United States,False,
84b451,Japan,False,
c0256e,Canada,False,
471a7f,Hungary,False,
471a7e,Hungary,False,
89672f,United Arab Emirates,False,
a8ded6,United States,False,
a2bd48,United States,False,
70aa6f,Nepal,False,
7c5344,Australia,False,
a14d78,United States,True,
ac1301,United States,False,
ab064e,United States,False,
7c400f,Australia,False,
8a094b,Indonesia,False,
84c790,Japan,False,
896718,United Arab Emirates,False,
a344b7,United States,False,
a6f584,United States,False,
a081f3,United States,False,
70aa75,Nepal,False,
c07ee6,Canada,True,
8a08d2,Indonesia,False,
a51d83,United States,False,
ab3a32,United States,False,
a2bd8f,United States,False,
8a08c5,Indonesia,False,
a23914,United States,False,
a4a1be,United States,False,
a4fd6f,United States,False,
aa1a26,United States,False,
ac24e4,United States,False,
a1f1de,United States,False,
e49fb2,Brazil,False,
c06bc9,Canada,False,
a6f4be,United States,False,
c07ef2,Canada,False,
894059,Bahrain,False,
8462c4,Japan,False,
a50a88,United States,True,
a4ea6d,United States,False,
aa1a10,United States,False,
407995,United Kingdom,False,
7501fa,Malaysia,False,
a15fd3,United States,True,
34520e,Spain,False,
adca15,United States,False,
a3ca1d,United States,False,
aa2d14,United States,False,
a0f91d,United States,False,
a3ca43,United States,False,
7501e4,Malaysia,False,
a10614,United States,True,
780cb8,China,True,
a0e600,United States,False,
e0b392,Argentina,False,
a51d6f,United States,False,
c010ea,Canada,False,
a8ba70,United States,False,
c06c9c,Canada,False,
8832b5,Thailand,False,
8832b1,Thailand,False,
152071,Russian Federation,False,
a22669,United States,False,
c010f6,Canada,False,
a0835d,United States,False,
a99d89,United States,False,
8832cc,Thailand,False,
a9a4e2,United States,False,
8832d4,Thailand,False,
76cd71,Singapore,False,
a3dcc2,United States,False,
a39fb7,United States,False,
a02cf1,United States,False,
75033d,Malaysia,False,
75033c,Malaysia,False,
a2cfa2,United States,False,
a14cd0,United States,False,
c03804,Canada,False,
89409e,Bahrain,False,
a9b7f6,United States,False,
a834f0,United States,False,
3a09f1,France,True,
152012,Russian Federation,False,
aa1a81,United States,False,
a2cffc,United States,False,
c06c4e,Canada,False,
15201d,Russian Federation,False,
748017,Lebanon,False,
15201c,Russian Federation,False,
a954ea,United States,False,
c023e4,Canada,False,
780d8b,China,False,
7c64f5,Australia,False,
152020,Russian Federation,False,
a45316,United States,False,
7c77fd,Australia,False,
a821e1,United States,False,
a967eb,United States,False,
a0f99e,United States,False,
ac37bd,United States,True,
152031,Russian Federation,False,
89408c,Bahrain,False,
780d9e,China,False,
a7ad84,United States,False,
4b8533,Turkey,False,
a33328,United States,False,
a33327,United States,False,
a66a84,United States,False,
a3e911,United States,False,
040190,Ethiopia,False,
89906b,Taiwan,False,
89906d,Taiwan,False,
a0cfbd,United States,False,
ac52ee,United States,False,
a621f8,United States,False,
aceb61,United States,False,
899080,Taiwan,False,
a981c2,United States,False,
ade8fa,United States,False,
ac52ff,United States,False,
89907a,Taiwan,False,
a80d70,United States,False,
899096,Taiwan,False,
adc2a7,United States,False,
ac9b88,United States,False,
a42a91,United States,True,
a3d600,United States,False,
c1e985,Canada,True,
c04052,Canada,False,
a491f1,United States,False,
a64924,United States,False,
aa5b6c,United States,False,
899070,Taiwan,False,
a0cfb6,United States,False,
a1a986,United States,False,
4bcd82,Turkey,False,
4bcd81,Turkey,False,
0d085d,Mexico,False,
a26665,United States,False,
899045,Taiwan,False,
7c0634,Australia,False,
899040,Taiwan,False,
406ec9,United Kingdom,False,
a80d47,United States,True,
c81958,New Zealand,False,
c81977,New Zealand,False,
a1efe7,United States,False,
5082a0,Ukraine,False,
a1efe9,United States,False,
c1e973,Canada,True,
899059,Taiwan,False,
c0797b,Canada,False,
c8195a,New Zealand,True,
a887fd,United States,False,
a13325,United States,False,
040128,Ethiopia,False,
899023,Taiwan,False,
a02678,United States,False,
899021,Taiwan,False,
a32fd5,United States,False,
040124,Ethiopia,False,
040123,Ethiopia,False,
89901a,Taiwan,False,
49d3d4,Czech Republic,False,
04012b,Ethiopia,False,
ab473a,United States,True,
a2c934,United States,False,
040134,Ethiopia,False,
a0001a,United States,False,
040132,Ethiopia,False,
aaab05,United States,False,
a2fcf2,United States,False,
abde0b,United States,False,
a6dfbf,United States,True,
a3b010,United States,False,
a2536f,United States,False,
406f6e,United Kingdom,False,
159006,Russian Federation,False,
aa141e,United States,False,
7813aa,China,False,
a2a340,United States,False,
406f75,United Kingdom,False,
a3b00c,United States,False,
a3e99c,United States,False,
a2c992,United States,False,
a3866a,United States,False,
a13391,United States,False,
c06645,Canada,False,
7813bd,China,False,
a3b028,United States,False,
a5299c,United States,False,
ab7b38,United States,False,
a5bff4,United States,False,
a7a60e,United States,False,
3a4494,France,False,
7c4d28,Australia,False,
a6dfd8,United States,True,
a01391,United States,False,
a3b02e,United States,False,
ac65bb,United States,False,
a4095f,United States,True,
ab8e6c,United States,False,
7813dc,China,False,
e4898a,Brazil,False,
7800c1,China,False,
a06e0b,United States,True,
a24073,United States,False,
acb5ac,United States,False,
ac65dc,United States,False,
a7da5f,United States,False,
498421,Czech Republic,False,
ac65f2,United States,False,
aca2ae,United States,False,
89909f,Taiwan,False,
7c4d5c,Australia,False,
89909c,Taiwan,False,
7800eb,China,False,
a4e307,United States,False,
a06e11,United States,False,
add667,United States,True,
abdcfd,United States,False,
a038ff,United States,True,
a145b7,United States,True,
ac668d,United States,False,
a528a5,United States,False,
ade96e,United States,False,
ae4ffe,United States,False,
ac536c,United States,False,
a06e35,United States,False,
add66d,United States,False,
a158c9,United States,False,
adb014,United States,False,
a2a38e,United States,True,
508429,Ukraine,False,
ad6040,United States,True,
406f3b,United Kingdom,True,
c818db,New Zealand,False,
a385c8,United States,False,
ab58b2,United States,False,
c064d8,Canada,False,
394a03,France,False,
394a07,France,False,
394a05,France,False,
a31e49,United States,False,
a4d040,United States,False,
a0be81,United States,False,
394a13,France,False,
394a12,France,False,
394a18,France,False,
c818fd,New Zealand,False,
a3b05d,United States,True,
a385b2,United States,False,
ad1e05,United States,False,
a17b40,United States,True,
ab7b02,United States,False,
8881f6,Viet Nam,False,
a398bc,United States,False,
aba8b0,United States,False,
ac793f,United States,False,
3c70ca,Germany,False,
a6ce36,United States,False,
3c70cc,Germany,False,
a42b45,United States,False,
780220,China,False,
a43e5b,United States,False,
ac6622,United States,False,
a2b5da,United States,False,
899014,Taiwan,False,
899013,Taiwan,False,
a17b8a,United States,False,
48c5f9,Poland,False,
ab8cc1,United States,True,
780233,China,False,
ac0fdc,United States,False,
394a0a,France,False,
a9d390,United States,False,
ac5310,United States,False,
a05b7e,United States,False,
78022e,China,False,
040203,Ethiopia,False,
48c5e8,Poland,False,
48c5e5,Poland,False,
48c5e6,Poland,False,
a0ab4f,United States,False,
48c5e4,Poland,False,
ae4fa0,United States,False,
ac6645,United States,True,
ac5312,United States,False,
781581,China,False,
ac0ff9,United States,True,
a9704d,United States,False,
a528d6,United States,False,
781590,China,False,
3c83e8,Germany,False,
ae093f,United States,False,
760a08,Pakistan,False,
a515ad,United States,False,
78158e,China,False,
aabcec,United States,False,
ac6668,United States,False,
aca309,United States,False,
ae4ff6,United States,False,
ab202a,United States,False,
3c70c7,Germany,False,
c1e898,Canada,True,
ac5349,United States,True,
a2a2df,United States,True,
a9969b,United States,False,
3c70aa,Germany,False,
a3c2a9,United States,False,
a9703f,United States,False,
ac6692,United States,False,
a43e7f,United States,False,
a98386,United States,False,
a55e60,United States,False,
780293,China,False,
a7db66,United States,False,
a05aac,United States,False,
ad73df,United States,False,
a01459,United States,False,
a742ec,United States,True,
a18dd3,United States,False,
89916c,Taiwan,False,
781602,China,False,
c079a1,Canada,False,
040048,Ethiopia,True,
4ba9e4,Turkey,False,
4ba9e2,Turkey,False,
a92e81,United States,False,
06a36e,Qatar,False,
04004a,Ethiopia,False,
502d0d,Latvia,False,
502d0f,Latvia,False,
71c002,Republic of Korea,False,
4ba9f6,Turkey,False,
78160e,China,False,
502d27,Latvia,False,
89914c,Taiwan,False,
89914b,Taiwan,False,
a2a41e,United States,False,
a17ad2,United States,False,
502d59,Latvia,False,
06a391,Qatar,False,
a2b759,United States,True,
502d44,Latvia,False,
a13478,United States,False,
0d074b,Mexico,False,
a80e4e,United States,False,
502d3e,Latvia,False,
44d1a1,Belgium,False,
502d47,Latvia,False,
781641,China,False,
89912d,Taiwan,False,
89912c,Taiwan,False,
899141,Taiwan,False,
acb824,United States,False,
89913f,Taiwan,False,
502d5e,Latvia,False,
ab485e,United States,False,
a0279d,United States,False,
8990a5,Taiwan,False,
c06745,Canada,False,
8990a8,Taiwan,False,
acc9d0,United States,False,
8990a2,Taiwan,False,
8990a1,Taiwan,False,
0d0710,Mexico,False,
a4943e,United States,False,
71c075,Republic of Korea,False,
ac66d5,United States,False,
aa153e,United States,False,
c05403,Canada,False,
a36130,United States,True,
8990b3,Taiwan,False,
8990b2,Taiwan,False,
8990b5,Taiwan,True,
8990b1,Taiwan,False,
8990aa,Taiwan,False,
71c061,Republic of Korea,False,
71c060,Republic of Korea,False,
a98408,United States,True,
71c064,Republic of Korea,False,
7801af,China,False,
7814dd,China,False,
7814dc,China,False,
a00171,United States,False,
a3b13f,United States,True,
71c095,Republic of Korea,False,
a36110,United States,False,
a1cac9,United States,False,
c06751,Canada,False,
aa6ed1,United States,False,
7801d4,China,True,
71c081,Republic of Korea,False,
ac53d5,United States,False,
7801cc,China,False,
7801cb,China,True,
ac53be,United States,False,
a75710,United States,False,
a05c13,United States,False,
71c032,Republic of Korea,False,
ad99fc,United States,False,
aca3a0,United States,False,
a0bf26,United States,False,
a146a2,United States,False,
a3d767,United States,False,
a3615f,United States,False,
c0671b,Canada,False,
71c056,Republic of Korea,True,
ad60b7,United States,False,
71c051,Republic of Korea,False,
040088,Ethiopia,False,
a026a5,United States,False,
a51770,United States,False,
71c044,Republic of Korea,False,
71c041,Republic of Korea,False,
06a2d5,Qatar,False,
a55f00,United States,False,
ac5488,United States,False,
a06f83,United States,False,
a8b476,United States,False,
06a2e3,Qatar,False,
a146f1,United States,True,
845dee,Japan,False,
06a2de,Qatar,False,
a98488,United States,False,
06a2df,Qatar,False,
a97157,United States,False,
06a2f8,Qatar,False,
a769a3,United States,False,
a8a110,United States,False,
06a2f0,Qatar,False,
4b8df2,Turkey,False,
add793,United States,False,
7815a1,China,False,
06a2fe,Qatar,False,
aa147a,United States,False,
7815a9,China,False,
06a2fd,Qatar,False,
ab8f0d,United States,False,
a2a3b5,United States,False,
a2ec35,United States,False,
a30c46,United States,True,
a373b7,United States,True,
c1e8cb,Canada,True,
a2ff64,United States,False,
49d420,Czech Republic,False,
c1e8f6,Canada,True,
49d41e,Czech Republic,False,
a43f3c,United States,False,
a6246e,United States,False,
a133f8,United States,False,
a1cc46,United States,False,
a120ba,United States,False,
a3b186,United States,False,
a1cc1f,United States,False,
c052ca,Canada,False,
a85133,United States,False,
a06f8a,United States,True,
acc9b2,United States,False,
a266dc,United States,False,
7815d1,China,False,
a3e9a1,United States,False,
ab59f4,United States,False,
a9973c,United States,False,
acc9a6,United States,False,
a399e4,United States,True,
a013ee,United States,False,
c1e8bb,Canada,True,
c1e8ba,Canada,True,
a3e9b2,United States,False,
a399de,United States,False,
c804cd,New Zealand,False,
a373ea,United States,False,
4850f6,Kingdom of the Netherlands,False,
89910b,Taiwan,False,
a2ec6d,United States,False,
add702,United States,False,
899118,Taiwan,False,
899126,Taiwan,True,
040105,Ethiopia,False,
a4e3ad,United States,False,
c804d8,New Zealand,False,
040102,Ethiopia,False,
a43f7d,United States,False,
899129,Taiwan,False,
899137,Taiwan,False,
a8fc06,United States,False,
a2b6ff,United States,False,
899139,Taiwan,False,
a240dc,United States,False,
899133,Taiwan,False,
899130,Taiwan,False,
ac541b,United States,False,
a2a3d2,United States,False,
899103,Taiwan,False,
899106,Taiwan,False,
a42c43,United States,False,
a54c6d,United States,False,
a240b7,United States,False,
899108,Taiwan,False,
c065b7,Canada,True,
406ecc,United Kingdom,False,
a0ac92,United States,False,
ac4107,United States,False,
a13501,United States,False,
ad8766,United States,False,
ad8769,United States,False,
a0150a,United States,False,
abdde6,United States,False,
4ba9c9,Turkey,False,
a9c150,United States,False,
a9c158,United States,False,
abcac9,United States,False,
ab7add,United States,False,
405bfe,United Kingdom,False,
405bfb,United Kingdom,False,
46bc54,Greece,False,
06a2b7,Qatar,False,
06a2b5,Qatar,False,
06a2b6,Qatar,False,
06a2b3,Qatar,False,
acfdf4,United States,False,
06a2b2,Qatar,False,
46bc4d,Greece,False,
46bc4a,Greece,False,
a649fc,United States,False,
ad6116,United States,True,
a7ef08,United States,True,
06a2c7,Qatar,False,
06a2c4,Qatar,False,
46bc49,Greece,False,
ad876e,United States,False,
c078b2,Canada,False,
a480ad,United States,False,
46bc3a,Greece,True,
46bc51,Greece,False,
a92b38,United States,False,
4b8e46,Turkey,False,
ab30e6,United States,False,
86dd08,Japan,False,
4ba8f2,Turkey,True,
a43b85,United States,False,
a752ea,United States,False,
ae4f7a,United States,False,
abdc6c,United States,False,
4ba8c3,Turkey,False,
abdc78,United States,False,
aa10c3,United States,False,
aa7f8d,United States,False,
a43b5a,United States,False,
406d90,United Kingdom,True,
a55b49,United States,False,
a3e5fa,United States,False,
ac50fa,United States,False,
aba800,United States,False,
aa23b3,United States,False,
06432b,Nigeria,False,
a8e8a0,United States,False,
aa7f65,United States,False,
ac7809,United States,True,
ab4505,United States,True,
c00dce,Canada,True,
a1440c,United States,True,
7c0841,Australia,False,
ac0f26,United States,False,
abb9b2,United States,False,
a0baca,United States,False,
aa7ebc,United States,False,
ac89af,United States,False,
7c3c75,Australia,False,
8991d8,Taiwan,False,
ac76a7,United States,True,
7815eb,China,False,
8991d6,Taiwan,False,
aa7ec3,United States,False,
a38439,United States,False,
a2644a,United States,False,
abef16,United States,False,
adc199,United States,False,
a0cdf3,United States,False,
49d1c6,Czech Republic,False,
a44db3,United States,False,
a56dcf,United States,True,
406d26,United Kingdom,False,
a14452,United States,False,
8991a8,Taiwan,False,
aa3839,United States,False,
39bdb2,France,True,
8991b5,Taiwan,True,
48b207,Poland,False,
adc17b,United States,False,
a1311e,United States,True,
ab8c37,United States,False,
8991ab,Taiwan,True,
adc180,United States,False,
c80478,New Zealand,False,
ac63a2,United States,False,
ad1c16,United States,False,
406d7a,United Kingdom,False,
ac0f4d,United States,False,
a40797,United States,False,
7802fd,China,False,
a992ed,United States,False,
acfc00,United States,False,
aabc3d,United States,False,
c80493,New Zealand,False,
ac0f6c,United States,False,
aacf7f,United States,False,
a4076a,United States,False,
0acaab,Colombia,False,
ac76f2,United States,False,
406d4d,United Kingdom,False,
ac0f93,United States,False,
a39781,United States,True,
aacf97,United States,False,
ad2f71,United States,True,
a3711a,United States,False,
c1e5f1,Canada,True,
abef79,United States,False,
a9942e,United States,False,
a07f46,United States,False,
4ba954,Turkey,False,
c1e5ae,Canada,True,
a7b779,United States,False,
c1e5d6,Canada,True,
a20f1a,United States,False,
86eea0,Japan,False,
c1e5d1,Canada,True,
a3c192,United States,False,
aa6ade,United States,False,
a8d76b,United States,False,
c1e5a3,Canada,True,
7cf498,Australia,True,
acb468,United States,False,
acc799,United States,True,
503eaa,Lithuania,False,
a8d757,United States,False,
c00e8c,Canada,False,
c829c6,New Zealand,False,
8990e5,Taiwan,False,
abdafe,United States,False,
845ebc,Japan,False,
8990e4,Taiwan,False,
a5277d,United States,False,
a8d71c,United States,False,
8990df,Taiwan,False,
8990f7,Taiwan,False,
a44f0d,United States,False,
8990f2,Taiwan,False,
8990f5,Taiwan,False,
8990f1,Taiwan,False,
a143c6,United States,True,
8990ea,Taiwan,False,
c088fb,Canada,False,
a6dde2,United States,False,
49d327,Czech Republic,False,
8990be,Taiwan,False,
a32f1b,United States,False,
a3c163,United States,False,
8990d9,Taiwan,False,
aacf19,United States,True,
a32f17,United States,True,
8990d8,Taiwan,True,
8990d7,Taiwan,False,
a7fdab,United States,False,
a87428,United States,False,
a143a3,United States,False,
8990cf,Taiwan,False,
acb496,United States,False,
8990ca,Taiwan,False,
781783,China,False,
aa7f48,United States,False,
aa49f3,United States,False,
a263dc,United States,False,
7c3ad2,Australia,False,
a3d3b3,United States,True,
a526e6,United States,False,
a9d16f,United States,False,
a4f3a8,United States,False,
0d08e3,Mexico,False,
c05086,Canada,False,
0d08e7,Mexico,False,
a646bc,United States,True,
49d357,Czech Republic,False,
c803cf,New Zealand,False,
aa7f28,United States,False,
c00e29,Canada,False,
aa7f27,United States,False,
aa7f23,United States,False,
c00e25,Canada,True,
a779eb,United States,False,
a81f1f,United States,False,
49d369,Czech Republic,False,
0d08ef,Mexico,False,
49d365,Czech Republic,False,
a526ed,United States,False,
780487,China,False,
440826,Austria,False,
c00e15,Canada,True,
a023ff,United States,False,
c0509f,Canada,False,
0d08fd,Mexico,False,
48e9f1,Poland,False,
ac640d,United States,False,
aa7f01,United States,False,
c05054,Canada,False,
84059f,Japan,False,
aa7f09,United States,False,
a44f9c,United States,False,
78048c,China,False,
4b8e05,Turkey,False,
abedc8,United States,False,
a8b14f,United States,False,
a2a0aa,United States,False,
a1dc8f,United States,False,
a9d136,United States,False,
ad8426,United States,False,
7cf452,Australia,True,
c1e666,Canada,True,
a98133,United States,False,
341119,Spain,False,
7cf43b,Australia,True,
a92ae9,United States,False,
ab3133,United States,False,
a539f5,United States,False,
a396fd,United States,False,
7cf442,Australia,True,
c05060,Canada,False,
4b8e0b,Turkey,False,
c0524c,Canada,False,
a8c3bd,United States,False,
aa6d9a,United States,True,
abdd91,United States,False,
a81f7b,United States,False,
c0523f,Canada,False,
c1e888,Canada,True,
a2a0ee,United States,False,
a8d6bd,United States,False,
a8c3a2,United States,False,
71c251,Republic of Korea,False,
a9f6c2,United States,True,
c1e869,Canada,True,
a6cc84,United States,False,
c05214,Canada,True,
503e44,Lithuania,False,
aa11c9,United States,False,
7cf635,Australia,True,
7cf630,Australia,True,
aa5a3d,United States,False,
c0653d,Canada,False,
c0653f,Canada,False,
a2b513,United States,False,
040262,Ethiopia,False,
74482f,Jordan,False,
48506d,Kingdom of the Netherlands,False,
acfd8f,United States,False,
a20ef9,United States,True,
aca1da,United States,False,
744843,Jordan,False,
aca1dd,United States,False,
78186f,China,False,
c06539,Canada,False,
c82952,New Zealand,False,
c82953,New Zealand,False,
a19ecf,United States,False,
0c605c,Trinidad and Tobago,False,
71c210,Republic of Korea,False,
040240,Ethiopia,False,
a2c824,United States,False,
c05220,Canada,False,
4408ff,Austria,True,
4408fd,Austria,False,
744824,Jordan,False,
a7b6bf,United States,False,
acea99,United States,False,
4bca66,Turkey,True,
a1458b,United States,False,
7cf4d7,Australia,True,
a52870,United States,False,
a3c21a,United States,False,
abdd00,United States,False,
aba7b0,United States,False,
c80335,New Zealand,False,
a14578,United States,False,
a3c233,United States,True,
ab44af,United States,True,
a1589d,United States,True,
a74200,United States,False,
a0cefa,United States,False,
abdd1c,United States,False,
a67bc8,United States,False,
7cf4a6,Australia,True,
a31bb8,United States,True,
a8881e,United States,False,
a740ff,United States,False,
a37265,United States,False,
aa7fa1,United States,False,
a037b9,United States,False,
ab8d76,United States,False,
abca1f,United States,False,
ae07f9,United States,False,
a49232,United States,True,
c07817,Canada,False,
e49957,Brazil,False,
ad97dd,United States,False,
7cf4dd,Australia,True,
aaaa4a,United States,False,
7cf4e8,Australia,True,
abdd67,United States,True,
c8036c,New Zealand,False,
a7424d,United States,False,
ad2efa,United States,False,
a037da,United States,False,
c050c5,Canada,False,
ac789b,United States,False,
c063ce,Canada,False,
0aca66,Colombia,False,
adc204,United States,False,
7817ae,China,False,
0aca68,Colombia,False,
aca251,United States,False,
a98219,United States,False,
ae0892,United States,False,
7804b1,China,True,
a1a7dd,United States,False,
840646,Japan,False,
aa2571,United States,False,
0d07f7,Mexico,False,
7817df,China,False,
a67bd3,United States,True,
acb59c,United States,False,
ad7284,United States,False,
7804be,China,False,
4ba890,Turkey,False,
a17a39,United States,False,
a0aa1b,United States,False,
8991e4,Taiwan,False,
8991e7,Taiwan,True,
aa253b,United States,False,
